Embarked_S,FamilySize,Sex_male,Title_Mrs,FareCategory_Medium,Fare,Cabin_G,FareCategory_High,Cabin_T,Cabin_B,Cabin_E,Cabin_F,Cabin_C,Parch,FareCategory_Low,Survived,Title_Miss,SibSp,Title_Mr,Sex_female,Embarked_Q,Age,Embarked_C,Title_Master,Cabin_A,Cabin_Unknown,Pclass,Title_Others,Cabin_D
True,3,True,False,False,133.65,False,True,False,False,False,False,False,0,False,1,False,2,False,False,False,50.0,False,False,False,True,1,True,False
False,1,True,False,False,7.225,False,False,False,False,False,False,False,0,True,0,False,0,True,False,False,40.0,True,False,False,True,3,False,False
True,1,True,False,True,25.5875,False,False,False,False,True,False,False,0,False,0,False,0,True,False,False,47.0,False,False,False,False,1,False,False
True,1,True,False,False,7.4958,False,False,False,False,False,False,False,0,True,0,False,0,True,False,False,36.0,False,False,False,True,3,False,False
True,2,True,False,False,7.925,False,False,False,False,False,False,False,0,True,1,False,1,True,False,False,20.0,False,False,False,True,3,False,False
True,3,True,False,False,73.5,False,True,False,False,False,False,False,0,False,0,False,2,True,False,False,32.0,False,False,False,True,2,False,False
True,1,True,False,True,13.0,False,False,False,False,False,False,False,0,False,0,False,0,True,False,False,25.0,False,False,False,True,2,False,False
True,1,True,False,False,7.775,False,False,False,False,False,False,False,0,True,0,False,0,True,False,False,28.0,False,False,False,True,3,False,False
True,1,True,False,False,8.05,False,False,False,False,False,False,False,0,True,0,False,0,True,False,False,43.0,False,False,False,True,3,False,False
True,2,False,True,False,52.0,False,True,False,False,False,False,True,0,False,1,False,1,False,True,False,28.0,False,False,False,False,1,False,False
True,3,False,True,False,39.0,False,True,False,False,False,False,False,1,False,1,False,1,False,True,False,40.0,False,False,False,True,2,False,False
True,2,True,False,False,52.0,False,True,False,True,False,False,False,0,False,0,False,1,True,False,False,31.0,False,False,False,False,1,False,False
True,1,True,False,True,10.5,False,False,False,False,False,False,False,0,False,0,False,0,True,False,False,70.0,False,False,False,True,2,False,False
True,1,True,False,True,13.0,False,False,False,False,False,False,False,0,False,1,False,0,True,False,False,31.0,False,False,False,True,2,False,False
True,1,True,False,False,0.0,False,False,False,False,False,False,False,0,False,0,False,0,True,False,False,28.0,False,False,False,True,2,False,False
True,1,True,False,False,7.775,False,False,False,False,False,False,False,0,True,0,False,0,True,False,False,18.0,False,False,False,True,3,False,False
True,1,True,False,False,8.05,False,False,False,False,False,False,False,0,True,0,False,0,True,False,False,24.5,False,False,False,True,3,False,False
True,1,False,False,True,9.8417,False,False,False,False,False,False,False,0,False,1,True,0,False,True,False,18.0,False,False,False,True,3,False,False
True,8,False,True,False,46.9,False,True,False,False,False,False,False,6,False,0,False,1,False,True,False,43.0,False,False,False,True,3,False,False
False,2,True,False,False,512.3292,False,True,False,True,False,False,False,1,False,1,False,0,True,False,False,36.0,True,False,False,False,1,False,False
False,1,False,False,False,8.1375,False,False,False,False,False,False,False,0,True,0,True,0,False,True,True,28.0,False,False,False,True,3,False,False
False,1,True,False,False,76.7292,False,True,False,False,False,False,False,0,False,1,False,0,True,False,False,27.0,True,False,False,False,1,False,True
True,1,True,False,True,9.225,False,False,False,False,False,False,False,0,False,0,False,0,True,False,False,20.0,False,False,False,True,3,False,False
True,8,True,False,False,46.9,False,True,False,False,False,False,False,2,False,0,False,5,True,False,False,14.0,False,False,False,True,3,False,False
True,3,True,False,False,39.0,False,True,False,False,False,False,False,1,False,0,False,1,True,False,False,60.0,False,False,False,True,2,False,False
False,4,True,False,False,41.5792,False,True,False,False,False,False,False,2,False,0,False,1,True,False,False,25.0,True,False,False,True,2,False,False
True,6,True,False,False,39.6875,False,True,False,False,False,False,False,1,False,0,False,4,True,False,False,14.0,False,False,False,True,3,False,False
True,1,True,False,True,10.1708,False,False,False,False,False,False,False,0,False,0,False,0,True,False,False,19.0,False,False,False,True,3,False,False
True,1,True,False,False,7.7958,False,False,False,False,False,False,False,0,True,0,False,0,True,False,False,18.0,False,False,False,True,3,False,False
True,2,False,False,False,211.3375,False,True,False,True,False,False,False,1,False,1,True,0,False,True,False,15.0,False,False,False,False,1,False,False
True,2,True,False,False,57.0,False,True,False,True,False,False,False,0,False,1,False,1,True,False,False,31.0,False,False,False,False,1,False,False
False,2,False,False,True,13.4167,False,False,False,False,False,False,False,1,False,1,True,0,False,True,False,4.0,True,False,False,True,3,False,False
True,1,True,False,False,56.4958,False,True,False,False,False,False,False,0,False,1,False,0,True,False,False,28.0,False,False,False,True,3,False,False
False,1,True,False,False,7.225,False,False,False,False,False,False,False,0,True,0,False,0,True,False,False,25.0,True,False,False,True,3,False,False
True,1,True,False,False,26.55,False,True,False,False,False,False,False,0,False,0,False,0,False,False,False,60.0,False,False,False,True,1,True,False
True,1,True,False,True,13.5,False,False,False,False,False,False,False,0,False,0,False,0,True,False,False,52.0,False,False,False,True,2,False,False
True,1,True,False,False,8.05,False,False,False,False,False,False,False,0,True,0,False,0,True,False,False,44.0,False,False,False,True,3,False,False
False,1,False,False,False,7.7333,False,False,False,False,False,False,False,0,True,1,True,0,False,True,True,28.0,False,False,False,True,3,False,False
False,3,True,False,False,110.8833,False,True,False,False,False,False,True,1,False,0,False,1,True,False,False,49.0,True,False,False,False,1,False,False
True,1,True,False,False,7.65,False,False,False,False,False,True,False,0,True,0,False,0,True,False,False,42.0,False,False,False,False,3,False,False
False,2,False,True,False,227.525,False,True,False,False,False,False,True,0,False,1,False,1,False,True,False,18.0,True,False,False,False,1,False,False
True,1,True,False,False,26.2875,False,True,False,False,True,False,False,0,False,1,False,0,True,False,False,35.0,False,False,False,False,1,False,False
False,2,False,False,True,14.4542,False,False,False,False,False,False,False,1,False,0,True,0,False,True,False,18.0,True,False,False,True,3,False,False
False,1,True,False,False,7.7417,False,False,False,False,False,False,False,0,True,0,False,0,True,False,True,25.0,False,False,False,True,3,False,False
True,2,True,False,False,7.8542,False,False,False,False,False,False,False,0,True,0,False,1,True,False,False,26.0,False,False,False,True,3,False,False
True,1,True,False,True,26.0,False,False,False,False,False,False,False,0,False,0,False,0,True,False,False,39.0,False,False,False,True,2,False,False
True,1,False,True,True,13.5,False,False,False,False,False,False,False,0,False,1,False,0,False,True,False,45.0,False,False,False,True,2,False,False
True,1,True,False,False,26.2875,False,True,False,False,True,False,False,0,False,1,False,0,True,False,False,42.0,False,False,False,False,1,False,False
True,1,False,False,False,151.55,False,True,False,False,False,False,False,0,False,1,True,0,False,True,False,22.0,False,False,False,True,1,False,False
False,3,True,False,True,15.2458,False,False,False,False,False,False,False,1,False,1,False,1,False,False,False,28.0,True,True,False,True,3,False,False
False,1,False,False,False,49.5042,False,True,False,False,False,False,True,0,False,1,False,0,False,True,False,24.0,True,False,False,False,1,True,False
True,1,True,False,False,26.55,False,True,False,False,False,False,True,0,False,0,False,0,True,False,False,28.0,False,False,False,False,1,False,False
True,2,True,False,False,52.0,False,True,False,False,False,False,True,0,False,1,False,1,True,False,False,48.0,False,False,False,False,1,False,False
True,1,True,False,True,9.4833,False,False,False,False,False,False,False,0,False,0,False,0,True,False,False,29.0,False,False,False,True,3,False,False
True,1,True,False,True,13.0,False,False,False,False,False,False,False,0,False,0,False,0,True,False,False,52.0,False,False,False,True,2,False,False
True,1,True,False,False,7.65,False,False,False,False,False,True,False,0,True,0,False,0,True,False,False,19.0,False,False,False,False,3,False,False
False,1,False,False,False,227.525,False,True,False,False,False,False,True,0,False,1,True,0,False,True,False,38.0,True,False,False,False,1,False,False
True,1,False,False,True,10.5,False,False,False,False,True,False,False,0,False,1,True,0,False,True,False,27.0,False,False,False,False,2,False,False
False,1,True,False,True,15.5,False,False,False,False,False,False,False,0,False,0,False,0,True,False,True,28.0,False,False,False,True,3,False,False
True,1,True,False,False,7.775,False,False,False,False,False,False,False,0,True,0,False,0,True,False,False,33.0,False,False,False,True,3,False,False
True,2,False,False,False,33.0,False,True,False,False,False,False,False,1,False,1,True,0,False,True,False,6.0,False,False,False,True,2,False,False
True,2,True,False,False,7.0542,False,False,False,False,False,False,False,0,True,0,False,1,True,False,False,17.0,False,False,False,True,3,False,False
True,1,True,False,True,13.0,False,False,False,False,False,False,False,0,False,0,False,0,True,False,False,34.0,False,False,False,True,2,False,False
True,1,True,False,True,13.0,False,False,False,False,False,False,False,0,False,0,False,0,True,False,False,50.0,False,False,False,True,2,False,False
True,2,True,False,False,53.1,False,True,False,False,True,False,False,0,False,1,False,1,True,False,False,27.0,False,False,False,False,1,False,False
True,1,True,False,False,8.6625,False,False,False,False,False,False,False,0,True,0,False,0,True,False,False,20.0,False,False,False,True,3,False,False
True,4,False,True,True,21.0,False,False,False,False,False,False,False,0,False,1,False,3,False,True,False,30.0,False,False,False,True,2,False,False
False,1,False,False,False,7.7375,False,False,False,False,False,False,False,0,True,1,True,0,False,True,True,28.0,False,False,False,True,3,False,False
True,2,True,False,True,26.0,False,False,False,False,False,False,False,0,False,0,False,1,True,False,False,25.0,False,False,False,True,2,False,False
True,2,False,False,False,7.925,False,False,False,False,False,False,False,0,True,0,True,1,False,True,False,25.0,False,False,False,True,3,False,False
True,1,False,False,False,211.3375,False,True,False,True,False,False,False,0,False,1,True,0,False,True,False,29.0,False,False,False,False,1,False,False
False,1,True,False,True,18.7875,False,False,False,False,False,False,False,0,False,0,False,0,True,False,False,11.0,True,False,False,True,3,False,False
True,1,True,False,False,0.0,False,False,False,False,False,False,False,0,False,0,False,0,True,False,False,28.0,False,False,False,True,2,False,False
True,1,True,False,True,13.0,False,False,False,False,False,False,False,0,False,0,False,0,True,False,False,23.0,False,False,False,True,2,False,False
True,1,True,False,True,13.0,False,False,False,False,False,False,False,0,False,0,False,0,True,False,False,23.0,False,False,False,True,2,False,False
True,1,True,False,True,16.1,False,False,False,False,False,False,False,0,False,0,False,0,True,False,False,28.5,False,False,False,True,3,False,False
True,5,False,True,False,34.375,False,True,False,False,False,False,False,3,False,0,False,1,False,True,False,48.0,False,False,False,True,3,False,False
False,1,True,False,False,512.3292,False,True,False,True,False,False,False,0,False,1,False,0,True,False,False,35.0,True,False,False,False,1,False,False
True,1,True,False,False,7.8958,False,False,False,False,False,False,False,0,True,0,False,0,True,False,False,28.0,False,False,False,True,3,False,False
True,1,True,False,False,7.8958,False,False,False,False,False,False,False,0,True,0,False,0,True,False,False,28.0,False,False,False,True,3,False,False
True,1,True,False,False,30.0,False,True,False,False,False,False,False,0,False,1,False,0,True,False,False,28.0,False,False,False,False,1,False,True
True,2,True,False,False,78.85,False,True,False,False,False,False,True,0,False,0,False,1,True,False,False,36.0,False,False,False,False,1,False,False
False,5,False,False,False,262.375,False,True,False,True,False,False,False,2,False,1,True,2,False,True,False,21.0,True,False,False,False,1,False,False
True,2,True,False,True,16.1,False,False,False,False,False,False,False,0,False,0,False,1,True,False,False,24.0,False,False,False,True,3,False,False
True,1,True,False,False,7.925,False,False,False,False,False,False,False,0,True,1,False,0,True,False,False,31.0,False,False,False,True,3,False,False
True,3,True,False,False,71.0,False,True,False,True,False,False,False,1,False,0,False,1,False,False,False,70.0,False,False,False,False,1,True,False
True,3,True,False,True,20.25,False,False,False,False,False,False,False,1,False,0,False,1,True,False,False,16.0,False,False,False,True,3,False,False
True,1,False,False,True,13.0,False,False,False,False,False,False,False,0,False,1,True,0,False,True,False,30.0,False,False,False,True,2,False,False
True,2,True,False,False,53.1,False,True,False,False,False,False,False,0,False,0,False,1,True,False,False,19.0,False,False,False,False,1,False,True
False,1,True,False,False,7.75,False,False,False,False,False,False,False,0,True,0,False,0,True,False,True,31.0,False,False,False,True,3,False,False
True,3,False,False,True,23.0,False,False,False,False,False,False,False,1,False,1,True,1,False,True,False,4.0,False,False,False,True,2,False,False
True,2,True,False,True,12.475,False,False,False,False,True,False,False,1,False,1,False,0,False,False,False,6.0,False,True,False,False,3,False,False
True,1,True,False,True,9.5,False,False,False,False,False,False,False,0,False,0,False,0,True,False,False,33.0,False,False,False,True,3,False,False
True,1,True,False,False,7.8958,False,False,False,False,False,False,False,0,True,0,False,0,True,False,False,23.0,False,False,False,True,3,False,False
True,4,False,True,False,65.0,False,True,False,False,False,False,False,2,False,1,False,1,False,True,False,48.0,False,False,False,True,2,False,False
True,3,True,False,True,14.5,False,False,False,False,False,False,False,1,False,1,False,1,False,False,False,0.67,False,True,False,True,2,False,False
True,1,True,False,False,7.7958,False,False,False,False,False,False,False,0,True,0,False,0,True,False,False,28.0,False,False,False,True,3,False,False
True,1,True,False,True,11.5,False,False,False,False,False,False,False,0,False,0,False,0,True,False,False,18.0,False,False,False,True,2,False,False
True,1,True,False,False,8.05,False,False,False,False,False,False,False,0,True,0,False,0,True,False,False,34.0,False,False,False,True,3,False,False
True,1,False,False,False,86.5,False,True,False,True,False,False,False,0,False,1,False,0,False,True,False,33.0,False,False,False,False,1,True,False
True,1,True,False,True,14.5,False,False,False,False,False,False,False,0,False,0,False,0,True,False,False,28.0,False,False,False,True,3,False,False
True,1,True,False,False,7.125,False,False,False,False,False,False,False,0,True,0,False,0,True,False,False,41.0,False,False,False,True,3,False,False
False,1,True,False,False,7.2292,False,False,False,False,False,False,False,0,True,1,False,0,True,False,False,20.0,True,False,False,True,3,False,False
True,4,False,True,False,120.0,False,True,False,True,False,False,False,2,False,1,False,1,False,True,False,36.0,False,False,False,False,1,False,False
True,1,True,False,False,7.775,False,False,False,False,False,False,False,0,True,0,False,0,True,False,False,16.0,False,False,False,True,3,False,False
True,2,False,True,False,77.9583,False,True,False,False,False,False,False,0,False,1,False,1,False,True,False,51.0,False,False,False,False,1,False,True
False,1,True,False,False,39.6,False,True,False,False,False,False,False,0,False,0,False,0,False,False,False,28.0,True,False,False,True,1,True,False
False,1,False,False,False,7.75,False,False,False,False,False,False,False,0,True,0,True,0,False,True,True,30.5,False,False,False,True,3,False,False
False,2,True,False,True,24.15,False,False,False,False,False,False,False,0,False,0,False,1,True,False,True,28.0,False,False,False,True,3,False,False
True,1,True,False,False,8.3625,False,False,False,False,False,False,False,0,True,0,False,0,True,False,False,32.0,False,False,False,True,3,False,False
True,1,True,False,True,9.5,False,False,False,False,False,False,False,0,False,0,False,0,True,False,False,24.0,False,False,False,True,3,False,False
True,1,True,False,False,7.8542,False,False,False,False,False,False,False,0,True,0,False,0,True,False,False,48.0,False,False,False,True,3,False,False
True,1,False,True,True,10.5,False,False,False,False,True,False,False,0,False,0,False,0,False,True,False,57.0,False,False,False,False,2,False,False
False,1,True,False,False,7.225,False,False,False,False,False,False,False,0,True,0,False,0,True,False,False,28.0,True,False,False,True,3,False,False
True,5,False,True,True,23.0,False,False,False,False,False,False,False,3,False,1,False,1,False,True,False,54.0,False,False,False,True,2,False,False
True,1,True,False,False,7.75,False,False,False,False,False,False,False,0,True,0,False,0,True,False,False,18.0,False,False,False,True,3,False,False
False,1,True,False,False,7.75,False,False,False,False,False,True,False,0,True,0,False,0,True,False,True,28.0,False,False,False,False,3,False,False
True,1,False,False,True,12.475,False,False,False,False,False,False,False,0,False,1,True,0,False,True,False,5.0,False,False,False,True,3,False,False
False,1,True,False,False,7.7375,False,False,False,False,False,False,False,0,True,0,False,0,True,False,True,28.0,False,False,False,True,3,False,False
True,2,False,True,False,211.3375,False,True,False,True,False,False,False,1,False,1,False,0,False,True,False,43.0,False,False,False,False,1,False,False
False,1,False,False,False,7.2292,False,False,False,False,False,False,False,0,True,1,True,0,False,True,False,13.0,True,False,False,True,3,False,False
True,2,False,True,False,57.0,False,True,False,True,False,False,False,0,False,1,False,1,False,True,False,17.0,False,False,False,False,1,False,False
True,1,True,False,False,30.0,False,True,False,False,False,False,False,0,False,0,False,0,True,False,False,29.0,False,False,False,False,1,False,True
True,4,True,False,True,23.45,False,False,False,False,False,False,False,2,False,0,False,1,True,False,False,28.0,False,False,False,True,3,False,False
True,1,True,False,False,7.05,False,False,False,False,False,False,False,0,True,0,False,0,True,False,False,25.0,False,False,False,True,3,False,False
True,1,True,False,False,7.25,False,False,False,False,False,False,False,0,True,0,False,0,True,False,False,25.0,False,False,False,True,3,False,False
True,1,False,False,False,7.4958,False,False,False,False,False,False,False,0,True,1,True,0,False,True,False,18.0,False,False,False,True,3,False,False
False,6,True,False,False,29.125,False,True,False,False,False,False,False,1,False,0,False,4,False,False,True,8.0,False,True,False,True,3,False,False
True,4,True,False,True,20.575,False,False,False,False,False,False,False,2,False,1,False,1,False,False,False,1.0,False,True,False,True,3,False,False
False,1,True,False,False,79.2,False,True,False,True,False,False,False,0,False,0,False,0,True,False,False,46.0,True,False,False,False,1,False,False
False,1,True,False,False,7.75,False,False,False,False,False,False,False,0,True,0,False,0,True,False,True,28.0,False,False,False,True,3,False,False
True,1,True,False,True,26.0,False,False,False,False,False,False,False,0,False,0,False,0,True,False,False,16.0,False,False,False,True,2,False,False
True,11,False,False,False,69.55,False,True,False,False,False,False,False,2,False,0,True,8,False,True,False,28.0,False,False,False,True,3,False,False
False,1,True,False,False,30.6958,False,True,False,False,False,False,False,0,False,0,False,0,True,False,False,28.0,True,False,False,True,1,False,False
True,1,True,False,False,7.8958,False,False,False,False,False,False,False,0,True,0,False,0,True,False,False,25.0,False,False,False,True,3,False,False
True,1,True,False,True,13.0,False,False,False,False,False,False,False,0,False,0,False,0,True,False,False,39.0,False,False,False,True,2,False,False
True,1,False,False,True,25.9292,False,False,False,False,False,False,False,0,False,1,False,0,False,True,False,49.0,False,False,False,False,1,True,True
True,1,False,True,True,8.6833,False,False,False,False,False,False,False,0,False,1,False,0,False,True,False,31.0,False,False,False,True,3,False,False
False,1,True,False,False,7.2292,False,False,False,False,False,False,False,0,True,0,False,0,True,False,False,30.0,True,False,False,True,3,False,False
True,3,False,True,True,24.15,False,False,False,False,False,False,False,1,False,0,False,1,False,True,False,30.0,False,False,False,True,3,False,False
True,1,True,False,True,13.0,False,False,False,False,False,False,False,0,False,0,False,0,True,False,False,34.0,False,False,False,True,2,False,False
True,3,False,True,False,26.25,False,True,False,False,False,False,False,1,False,1,False,1,False,True,False,31.0,False,False,False,True,2,False,False
True,4,True,False,False,120.0,False,True,False,True,False,False,False,2,False,1,False,1,False,False,False,11.0,False,True,False,False,1,False,False
False,2,True,False,False,8.5167,False,False,False,False,False,False,False,1,True,1,False,0,False,False,False,0.42,True,True,False,True,3,False,False
True,1,True,False,False,6.975,False,False,False,False,False,False,False,0,True,1,False,0,True,False,False,27.0,False,False,False,True,3,False,False
True,1,True,False,False,7.775,False,False,False,False,False,False,False,0,True,0,False,0,True,False,False,31.0,False,False,False,True,3,False,False
True,1,True,False,False,0.0,False,False,False,False,False,False,False,0,False,0,False,0,True,False,False,39.0,False,False,True,False,1,False,False
True,1,False,False,False,7.775,False,False,False,False,False,False,False,0,True,0,True,0,False,True,False,18.0,False,False,False,True,3,False,False
True,1,True,False,True,13.0,False,False,False,False,False,False,False,0,False,0,False,0,True,False,False,39.0,False,False,False,True,2,False,False
True,2,False,True,False,53.1,False,True,False,False,True,False,False,0,False,1,False,1,False,True,False,33.0,False,False,False,False,1,False,False
True,1,True,False,False,7.8875,False,False,False,False,False,False,False,0,True,0,False,0,True,False,False,26.0,False,False,False,True,3,False,False
True,1,True,False,True,24.15,False,False,False,False,False,False,False,0,False,0,False,0,True,False,False,39.0,False,False,False,True,3,False,False
True,1,True,False,True,10.5,False,False,False,False,False,False,False,0,False,0,False,0,True,False,False,35.0,False,False,False,True,2,False,False
True,7,False,False,False,31.275,False,True,False,False,False,False,False,2,False,0,True,4,False,True,False,6.0,False,False,False,True,3,False,False
True,1,True,False,False,8.05,False,False,False,False,False,False,False,0,True,0,False,0,True,False,False,30.5,False,False,False,True,3,False,False
True,1,True,False,False,0.0,False,False,False,True,False,False,False,0,False,0,False,0,True,False,False,28.0,False,False,False,False,1,False,False
True,1,False,False,False,7.925,False,False,False,False,False,False,False,0,True,0,True,0,False,True,False,23.0,False,False,False,True,3,False,False
False,3,True,False,False,37.0042,False,True,False,False,False,False,False,1,False,0,False,1,True,False,False,31.0,True,False,False,True,2,False,False
True,1,True,False,False,6.45,False,False,False,False,False,False,False,0,True,0,False,0,True,False,False,43.0,False,False,False,True,3,False,False
True,6,True,False,False,27.9,False,True,False,False,False,False,False,2,False,0,False,3,False,False,False,10.0,False,True,False,True,3,False,False
True,3,False,True,False,93.5,False,True,False,True,False,False,False,1,False,1,False,1,False,True,False,52.0,False,False,False,False,1,False,False
True,1,True,False,False,8.6625,False,False,False,False,False,False,False,0,True,1,False,0,True,False,False,27.0,False,False,False,True,3,False,False
True,1,True,False,False,0.0,False,False,False,False,False,False,False,0,False,0,False,0,False,False,False,38.0,False,False,False,True,1,True,False
True,2,False,True,True,12.475,False,False,False,False,True,False,False,1,False,1,False,0,False,True,False,27.0,False,False,False,False,3,False,False
True,6,True,False,False,39.6875,False,True,False,False,False,False,False,1,False,0,False,4,False,False,False,2.0,False,True,False,True,3,False,False
False,1,True,False,False,6.95,False,False,False,False,False,False,False,0,True,0,False,0,True,False,True,28.0,False,False,False,True,3,False,False
True,1,True,False,False,56.4958,False,True,False,False,False,False,False,0,False,0,False,0,True,False,False,28.0,False,False,False,True,3,False,False
False,3,True,False,False,37.0042,False,True,False,False,False,False,False,2,False,1,False,0,False,False,False,1.0,True,True,False,True,2,False,False
False,1,True,False,False,7.75,False,False,False,False,False,False,False,0,True,1,False,0,True,False,True,28.0,False,False,False,True,3,False,False
True,1,False,True,False,80.0,False,True,False,True,False,False,False,0,False,1,False,0,False,True,False,62.0,False,False,False,False,1,False,False
False,2,False,True,True,14.4542,False,False,False,False,False,False,False,0,False,1,False,1,False,True,False,15.0,True,False,False,True,3,False,False
True,3,True,False,True,18.75,False,False,False,False,False,False,False,1,False,1,False,1,False,False,False,0.83,False,True,False,True,2,False,False
False,1,True,False,False,7.2292,False,False,False,False,False,False,False,0,True,0,False,0,True,False,False,28.0,True,False,False,True,3,False,False
True,1,True,False,False,7.8542,False,False,False,False,False,False,False,0,True,0,False,0,True,False,False,23.0,False,False,False,True,3,False,False
True,1,True,False,False,8.3,False,False,False,False,False,False,False,0,True,0,False,0,True,False,False,18.0,False,False,False,True,3,False,False
False,3,False,False,False,83.1583,False,True,False,False,True,False,False,1,False,1,True,1,False,True,False,39.0,True,False,False,False,1,False,False
True,1,True,False,False,8.6625,False,False,False,False,False,False,False,0,True,0,False,0,True,False,False,21.0,False,False,False,True,3,False,False
True,1,True,False,False,8.05,False,False,False,False,False,False,False,0,True,0,False,0,True,False,False,28.0,False,False,False,True,3,False,False
True,1,True,False,False,56.4958,False,True,False,False,False,False,False,0,False,1,False,0,True,False,False,32.0,False,False,False,True,3,False,False
False,1,True,False,False,29.7,False,True,False,False,False,False,True,0,False,1,False,0,True,False,False,28.0,True,False,False,False,1,False,False
True,1,True,False,False,7.925,False,False,False,False,False,False,False,0,True,0,False,0,True,False,False,20.0,False,False,False,True,3,False,False
True,1,True,False,True,10.5,False,False,False,False,False,False,False,0,False,0,False,0,True,False,False,16.0,False,False,False,True,2,False,False
False,1,False,False,False,31.0,False,True,False,False,False,False,False,0,False,1,True,0,False,True,False,30.0,True,False,False,True,1,False,False
False,1,True,False,False,6.4375,False,False,False,False,False,False,False,0,True,0,False,0,True,False,False,34.5,True,False,False,True,3,False,False
True,1,True,False,False,8.6625,False,False,False,False,False,False,False,0,True,0,False,0,True,False,False,17.0,False,False,False,True,3,False,False
True,1,True,False,False,7.55,False,False,False,False,False,False,False,0,True,0,False,0,True,False,False,42.0,False,False,False,True,3,False,False
True,11,True,False,False,69.55,False,True,False,False,False,False,False,2,False,0,False,8,True,False,False,28.0,False,False,False,True,3,False,False
False,1,True,False,False,7.8958,False,False,False,False,False,False,False,0,True,0,False,0,True,False,False,35.0,True,False,False,True,3,False,False
True,2,True,False,False,33.0,False,True,False,False,False,False,False,1,False,0,False,0,False,False,False,28.0,False,False,False,True,2,True,False
False,2,False,True,False,89.1042,False,True,False,False,False,False,True,0,False,1,False,1,False,True,False,28.0,True,False,False,False,1,False,False
True,7,True,False,False,31.275,False,True,False,False,False,False,False,2,False,0,False,4,False,False,False,4.0,False,True,False,True,3,False,False
True,1,True,False,False,7.775,False,False,False,False,False,False,False,0,True,0,False,0,True,False,False,74.0,False,False,False,True,3,False,False
False,3,False,False,True,15.2458,False,False,False,False,False,False,False,1,False,0,True,1,False,True,False,9.0,True,False,False,True,3,False,False
True,2,False,False,False,39.4,False,True,False,False,False,False,False,1,False,1,True,0,False,True,False,16.0,False,False,False,False,1,False,True
True,2,False,True,True,26.0,False,False,False,False,False,False,False,0,False,0,False,1,False,True,False,44.0,False,False,False,True,2,False,False
True,2,False,True,True,9.35,False,False,False,False,False,False,False,1,False,1,False,0,False,True,False,18.0,False,False,False,True,3,False,False
True,3,False,True,False,164.8667,False,True,False,False,False,False,False,1,False,1,False,1,False,True,False,45.0,False,False,False,True,1,False,False
True,1,True,False,False,26.55,False,True,False,False,True,False,False,0,False,1,False,0,True,False,False,51.0,False,False,False,False,1,False,False
False,4,False,True,True,19.2583,False,False,False,False,False,False,False,3,False,1,False,0,False,True,False,24.0,True,False,False,True,3,False,False
False,1,True,False,False,7.2292,False,False,False,False,False,False,False,0,True,0,False,0,True,False,False,28.0,True,False,False,True,3,False,False
True,3,True,False,True,14.1083,False,False,False,False,False,False,False,0,False,0,False,2,True,False,False,41.0,False,False,False,True,3,False,False
True,2,True,False,True,11.5,False,False,False,False,False,False,False,0,False,0,False,1,True,False,False,21.0,False,False,False,True,2,False,False
True,1,False,True,True,25.9292,False,False,False,False,False,False,False,0,False,1,False,0,False,True,False,48.0,False,False,False,False,1,False,True
True,11,False,False,False,69.55,False,True,False,False,False,False,False,2,False,0,True,8,False,True,False,28.0,False,False,False,True,3,False,False
True,1,True,False,True,13.0,False,False,False,False,False,False,False,0,False,0,False,0,True,False,False,24.0,False,False,False,True,2,False,False
True,1,False,True,True,13.0,False,False,False,False,False,False,False,0,False,1,False,0,False,True,False,42.0,False,False,False,True,2,False,False
False,2,False,False,True,13.8583,False,False,False,False,False,False,False,0,False,1,True,1,False,True,False,27.0,True,False,False,True,2,False,False
True,1,True,False,False,50.4958,False,True,False,False,False,False,False,0,False,0,False,0,True,False,False,31.0,False,False,True,False,1,False,False
True,1,True,False,True,9.5,False,False,False,False,False,False,False,0,False,0,False,0,True,False,False,28.0,False,False,False,True,3,False,False
True,3,True,False,True,11.1333,False,False,False,False,False,False,False,1,False,1,False,1,False,False,False,4.0,False,True,False,True,3,False,False
True,1,True,False,False,7.8958,False,False,False,False,False,False,False,0,True,0,False,0,True,False,False,26.0,False,False,False,True,3,False,False
True,3,False,True,False,52.5542,False,True,False,False,False,False,False,1,False,1,False,1,False,True,False,47.0,False,False,False,False,1,False,True
True,1,True,False,False,5.0,False,False,False,True,False,False,False,0,True,0,False,0,True,False,False,33.0,False,False,False,False,1,False,False
True,1,True,False,True,9.0,False,False,False,False,False,False,False,0,False,0,False,0,True,False,False,47.0,False,False,False,True,3,False,False
False,2,False,True,True,24.0,False,False,False,False,False,False,False,0,False,1,False,1,False,True,False,28.0,True,False,False,True,2,False,False
False,1,False,False,False,7.225,False,False,False,False,False,False,False,0,True,1,True,0,False,True,False,15.0,True,False,False,True,3,False,False
True,1,True,False,True,9.8458,False,False,False,False,False,False,False,0,False,0,False,0,True,False,False,20.0,False,False,False,True,3,False,False
True,1,True,False,False,7.8958,False,False,False,False,False,False,False,0,True,0,False,0,True,False,False,19.0,False,False,False,True,3,False,False
True,1,True,False,False,7.8958,False,False,False,False,False,False,False,0,True,0,False,0,True,False,False,28.0,False,False,False,True,3,False,False
False,2,False,True,False,83.1583,False,True,False,False,False,False,True,1,False,1,False,0,False,True,False,56.0,True,False,False,False,1,False,False
True,2,False,True,True,26.0,False,False,False,False,False,False,False,1,False,1,False,0,False,True,False,25.0,False,False,False,True,2,False,False
